ISIN,conId,Symbol,Currency,Status,Rows,FirstDate,LastDate,Error
SE0017833171,558656903,ACUVI,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0017885767,561196625,ANOD.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0017911480,561208248,HEBA.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018012494,566186437,MTG.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018012635,562595590,WIHL,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018013658,563544329,TRIAN.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018013849,565370817,PBC,EUR,FAILED,0,,,Timeout
SE0018014060,565822452,ATIN,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018014151,566187191,XANO.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018040677,565113398,HTRO,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018040883,565822422,FMM.B,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0018397184,575882644,TENEO,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0019072158,601481148,LUMEN,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0020050417,629855823,BOL,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0021148160,670768200,5KP,EUR,FAILED,0,,,Timeout
SE0021309614,680538409,LIVA,EUR,FAILED,0,,,Timeout
SE0021486156,713435039,VIRXRP,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: VIRXRP@SMART Trades
SE0021628898,694943319,8JO1,EUR,OK,265,2022-12-16,2023-12-29,
SE0023595459,770347891,5J90,EUR,FAILED,0,,,Timeout
SE0024320832,770382722,ATRLJB,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0025010671,782958990,BUFAB,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0025011554,790897396,ENITY,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: ENITY@SMART Trades
SE0025158629,789031696,MLT0,EUR,OK,265,2022-12-16,2023-12-29,
SE0025420714,798084621,3F80,EUR,FAILED,0,,,Timeout
SE0025940513,808612434,CI,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SFB STK
SE0026598583,823011168,7XB0,EUR,OK,265,2022-12-16,2023-12-29,
SE0027099078,836124224,7HW0,EUR,FAILED,0,,,Timeout
SE0027099326,839160277,5JL0,EUR,FAILED,0,,,Timeout
SE0027597691,866449731,7KF,EUR,FAILED,0,,,Timeout
SE0028799429,898578803,ELLOS,SEK,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: ELLOS@SMART Trades
SE0028900134,880539183,NI80,EUR,OK,265,2022-12-16,2023-12-29,
SE0029530138,898258141,6ZR0,EUR,FAILED,0,,,Timeout
SG0531000230,603514462,VEM,EUR,OK,265,2022-12-16,2023-12-29,
SG1A98006814,268019,CREAF,USD,OK,1254,2019-01-02,2023-12-29,
SG1AF5000000,603526391,1O3,EUR,OK,265,2022-12-16,2023-12-29,
SG1B51001017,129555050,CYC,EUR,FAILED,0,,,Timeout
SG1BI7000000,206864811,A9W1,EUR,OK,1272,2019-01-02,2023-12-29,
SG1DD2000002,603530694,O3S1,EUR,OK,265,2022-12-16,2023-12-29,
SG1F60858221,603511651,SJX,EUR,OK,265,2022-12-16,2023-12-29,
SG1I52882764,603512428,W1J,EUR,OK,265,2022-12-16,2023-12-29,
SG1I53882771,521962347,O3H,EUR,FAILED,0,,,162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: O3H@SMART Trades
SG1J17886040,603513560,PFQ,EUR,OK,265,2022-12-16,2023-12-29,
SG1J26887955,254031203,SOU,EUR,OK,990,2019-01-02,2022-11-22,
SG1L01001701,394952775,DEVL,EUR,OK,1035,2019-12-09,2023-12-29,
SG1M31001969,448354887,UOB,EUR,OK,823,2020-10-13,2023-12-29,
SG1M77906915,435743369,S3Z,EUR,OK,882,2020-07-21,2023-12-29,
SG1N31909426,603486347,VZ1,EUR,OK,265,2022-12-16,2023-12-29,
SG1R50925390,529126330,SBOA,EUR,FAILED,0,,,Timeout
SG1R89002252,254031209,CDE,EUR,FAILED,0,,,Timeout
SG1S04926220,254031206,OCBA,EUR,OK,1273,2019-01-02,2023-12-29,
SG1S48927937,603516920,I8D,EUR,OK,265,2022-12-16,2023-12-29,
SG1S83002349,603522257,U1O,EUR,OK,265,2022-12-16,2023-12-29,
SG1T36930298,603529250,N7E,EUR,OK,265,2022-12-16,2023-12-29,
SG1T56930848,603509910,RTHA,EUR,OK,265,2022-12-16,2023-12-29,
SG1T58930911,112927795,FNV2,EUR,FAILED,0,,,Timeout
SG1T75931496,403069940,SIT4,EUR,FAILED,0,,,Timeout
SG1T88932077,603529553,B1W1,EUR,OK,265,2022-12-16,2023-12-29,
SG1U47933908,603508912,ZVF,EUR,OK,265,2022-12-16,2023-12-29,
SG1U68934629,603521907,KEP1,EUR,OK,265,2022-12-16,2023-12-29,
SG1U76934819,508954748,B8O,EUR,OK,611,2021-08-19,2023-12-29,
SG1U97935860,603519620,SR6,EUR,OK,180,2023-04-19,2023-12-29,
SG1V12936232,142826067,RYTB,EUR,FAILED,0,,,Timeout
SG1V52937132,435743366,3P51,EUR,OK,882,2020-07-21,2023-12-29,
SG1V61937297,46068666,SINGF,USD,OK,1257,2019-01-02,2023-12-29,
SG1W35938974,603482634,5F1,EUR,OK,265,2022-12-16,2023-12-29,
SG1W44939146,603513124,XEUA,EUR,OK,265,2022-12-16,2023-12-29,
SG2D00968206,116578373,H09,EUR,FAILED,0,,,Timeout
SG2G52000004,603515322,1IQ,EUR,OK,265,2022-12-16,2023-12-29,
SG2P56002559,603508839,O5P,EUR,OK,265,2022-12-16,2023-12-29,
SG9999000020,4596077,FLEX,USD,OK,1258,2019-01-02,2023-12-29,
SG9999003735,64847575,XPP,GBP,OK,1261,2019-01-02,2023-12-29,
SG9999011118,144464025,SAE,GBP,OK,1260,2019-01-02,2023-12-29,
SG9999012629,179161051,KEN,USD,OK,1204,2019-01-02,2023-12-29,
SG9999014716,603524466,1U5,EUR,OK,265,2022-12-16,2023-12-29,
SG9999014831,215358174,GIFN,EUR,OK,1272,2019-01-02,2023-12-29,
SG9999015267,603511840,8BO,EUR,OK,180,2023-04-19,2023-12-29,
SGXE13155820,562545252,8900,EUR,OK,414,2022-05-23,2023-12-29,
SGXE21576413,603512541,36T,EUR,OK,265,2022-12-16,2023-12-29,
SGXE62145532,603522986,5NU,EUR,OK,265,2022-12-16,2023-12-29,
SGXZ27777630,577461759,NPK,CAD,OK,1236,2019-01-02,2023-12-29,
SGXZ69436764,713596863,1PE,EUR,OK,265,2022-12-16,2023-12-29,
TH0001010014,11690911,BKKF,EUR,OK,1273,2019-01-02,2023-12-29,
TH0003010Z12,29873768,TCM1,EUR,OK,1276,2019-01-02,2023-12-29,
TH0143010Z16,135870918,LHOG,EUR,OK,1276,2019-01-02,2023-12-29,
TH0150010Z11,29873758,KTB1,EUR,OK,1276,2019-01-02,2023-12-29,
TH0268010Z11,29873745,AISF,EUR,FAILED,0,,,Timeout
TH0355A10Z12,108697719,PTTG,EUR,OK,1272,2019-01-02,2023-12-29,
TH0465010013,148230380,ECGF,EUR,OK,1272,2019-01-02,2023-12-29,
TH0471010Y12,414274314,TPIG,EUR,FAILED,0,,,Timeout
TH0528A10Z14,628140220,DLS,EUR,OK,518,2021-12-28,2023-12-29,
TH0646010Z18,315526924,PTOG,EUR,OK,1272,2019-01-02,2023-12-29,
TH0765010R16,376081745,NYVQ,EUR,FAILED,0,,,Timeout
TH0765010Z16,376081755,TX3A,EUR,OK,1129,2019-07-26,2023-12-29,
TH0902010014,603510071,T6W,EUR,OK,265,2022-12-16,2023-12-29,
TH0961010Y12,220348144,F1P,EUR,FAILED,0,,,Timeout
US00032Q1040,511263210,WHWK,USD,OK,1258,2019-01-02,2023-12-29,
US0003602069,265595,AAON,USD,OK,1258,2019-01-02,2023-12-29,
US0003611052,4310,AIR,USD,OK,1258,2019-01-02,2023-12-29,
US0003752047,11962137,ABBNY,USD,OK,1257,2019-01-02,2023-12-29,
US00081T1088,35442319,ACCO,USD,OK,1258,2019-01-02,2023-12-29,
US00090Q1031,302902498,ADT,USD,OK,1258,2019-01-02,2023-12-29,
US0009571003,4050,ABM,USD,OK,1258,2019-01-02,2023-12-29,
US0010551028,4227,AFL,USD,OK,1258,2019-01-02,2023-12-29,
US0010841023,4230,AGCO,USD,OK,1258,2019-01-02,2023-12-29,
US00108J1097,295043917,ACMR,USD,OK,1258,2019-01-02,2023-12-29,
US00109K1051,470659032,AFCG,USD,OK,701,2021-03-19,2023-12-29,
US00123Q1040,249963580,4OQ1,EUR,OK,1272,2019-01-02,2023-12-29,
US00130H1059,2560358,AES,USD,OK,1258,2019-01-02,2023-12-29,
US00164V1035,89520835,AMCX,USD,OK,1258,2019-01-02,2023-12-29,
US0017441017,13682106,AMN,USD,OK,1258,2019-01-02,2023-12-29,
US00175J1079,264852198,POWW,USD,OK,1258,2019-01-02,2023-12-29,
US00181T1079,146266831,GOLD,USD,OK,1253,2019-01-02,2023-12-29,
US00183L2016,769111690,ANGI,USD,OK,1258,2019-01-02,2023-12-29,
US00187Y1001,419583227,APG,USD,OK,1030,2019-11-26,2023-12-29,
US00191U1025,308729726,OA2,EUR,OK,1272,2019-01-02,2023-12-29,
US00206R1023,37018552,SOBA,EUR,OK,1272,2019-01-02,2023-12-29,
US0021202025,373296363,ATYR,USD,OK,1258,2019-01-02,2023-12-29,
US0021211018,146405187,ATEN,USD,OK,1258,2019-01-02,2023-12-29,
US00215F1075,237792901,ATNI,USD,OK,1258,2019-01-02,2023-12-29,
US00215W1009,314244771,ASX,USD,OK,1258,2019-01-02,2023-12-29,
US0022554044,591889081,AUOTY,USD,OK,1070,2019-10-01,2023-12-29,
US00246W1036,4726868,AXTI,USD,OK,1258,2019-01-02,2023-12-29,
US0024741045,6607563,AZZ,USD,OK,1258,2019-01-02,2023-12-29,
US0028241000,4065,ABT,USD,OK,1258,2019-01-02,2023-12-29,
US00287Y1091,118089500,ABBV,USD,OK,1258,2019-01-02,2023-12-29,
US0028962076,2585399,ANF,USD,OK,1258,2019-01-02,2023-12-29,
US00289Y2063,571221112,ABEO,USD,OK,1258,2019-01-02,2023-12-29,
US0038813079,16699274,ACTG,USD,OK,1258,2019-01-02,2023-12-29,
US00402L1070,448389035,ASO,USD,OK,816,2020-10-02,2023-12-29,
US00404A1097,96983623,ACHC,USD,OK,1258,2019-01-02,2023-12-29,
US0042251084,29308796,ACAD,USD,OK,1257,2019-01-02,2023-12-29,
US0043971052,42843151,ARAY,USD,OK,1258,2019-01-02,2023-12-29,
US00444T2096,593821839,R5XA,EUR,OK,1116,2019-08-14,2023-12-29,
US0044685008,437395846,SP4P,EUR,OK,874,2020-07-31,2023-12-29,
US0044981019,45427720,ACIW,USD,OK,1258,2019-01-02,2023-12-29,
US0048161048,764373,ACU,USD,OK,1256,2019-01-02,2023-12-29,
US00486H1059,572349097,ADTN,USD,OK,1258,2019-01-02,2023-12-29,
US00489Q1022,469715202,ACR,USD,OK,1258,2019-01-02,2023-12-29,
US00507W2061,438710464,ATNM,USD,OK,1258,2019-01-02,2023-12-29,
US00508Y1029,13838371,AYI,USD,OK,1258,2019-01-02,2023-12-29,
US0050981085,253210637,GOLF,USD,OK,1258,2019-01-02,2023-12-29,
US0053291078,470279270,ADAG,USD,OK,725,2021-02-09,2023-12-29,
US00650F1093,372849716,ADPT,USD,OK,1136,2019-06-27,2023-12-29,
US00653A1079,193517767,ADAPY,USD,OK,1258,2019-01-02,2023-12-29,
US0067391062,69790398,ADUS,USD,OK,1258,2019-01-02,2023-12-29,
US0070022076,842015847,1IJ,EUR,OK,265,2022-12-16,2023-12-29,
US00724F1012,265768,ADBE,USD,OK,1258,2019-01-02,2023-12-29,
US00737L1035,276328013,CVSA,USD,OK,1258,2019-01-02,2023-12-29,
US00751Y1064,4027,AAP,USD,OK,1258,2019-01-02,2023-12-29,
US00760J1088,4725941,AEHR,USD,OK,1258,2019-01-02,2023-12-29,
US00766T1007,43980401,ACM,USD,OK,1258,2019-01-02,2023-12-29,
US00770C1018,130653941,ARQ,USD,OK,1258,2019-01-02,2023-12-29,
US00770K2024,151367747,AMTX,USD,OK,1258,2019-01-02,2023-12-29,
US00773T1016,247571042,ASIX,USD,OK,1258,2019-01-02,2023-12-29,
US0079031078,4391,AMD,USD,OK,1258,2019-01-02,2023-12-29,
US00790R1041,161687802,WMS,USD,OK,1258,2019-01-02,2023-12-29,
US00791N2018,868497437,6CP,EUR,OK,265,2022-12-16,2023-12-29,
US0079731008,4725946,AEIS,USD,OK,1258,2019-01-02,2023-12-29,
US0080731088,42464367,AVAV,USD,OK,1258,2019-01-02,2023-12-29,
US0082521081,6607470,AMG,USD,OK,1258,2019-01-02,2023-12-29,
US00846U1016,1715006,A,USD,OK,1258,2019-01-02,2023-12-29,
US00847J1051,273139,AGYS,USD,OK,1258,2019-01-02,2023-12-29,
US00847X1046,131969792,AGIO,USD,OK,1258,2019-01-02,2023-12-29,
US0088753043,565846817,DOMH,USD,OK,1256,2019-01-02,2023-12-29,
US0090661010,459530964,ABNB,USD,OK,768,2020-12-10,2023-12-29,
US00912N4034,589640496,AIRI,USD,OK,1257,2019-01-02,2023-12-29,
US00912X3026,128405012,AVLA,EUR,OK,1272,2019-01-02,2023-12-29,
US0091581068,4487,APD,USD,OK,1258,2019-01-02,2023-12-29,
US00938A1043,243508633,AIRG,USD,OK,1258,2019-01-02,2023-12-29,
US0097195012,43725743,AKBTY,USD,OK,1258,2019-01-02,2023-12-29,
US00971T1016,6220356,AKAM,USD,OK,1258,2019-01-02,2023-12-29,
US00972D1054,146445446,AKBA,USD,OK,1258,2019-01-02,2023-12-29,
US0113111076,2009780,ALG,USD,OK,1258,2019-01-02,2023-12-29,
US0116421050,198500835,ALRM,USD,OK,1258,2019-01-02,2023-12-29,
US0116591092,4352,ALK,USD,OK,1258,2019-01-02,2023-12-29,
US0123481089,4307,AIN,USD,OK,1258,2019-01-02,2023-12-29,
US0126531013,4347,ALB,USD,OK,1258,2019-01-02,2023-12-29,
US0130911037,429435235,ACI,USD,OK,884,2020-06-26,2023-12-29,
US0138721065,251962528,AA,USD,OK,1258,2019-01-02,2023-12-29,
US0144421072,352677820,ALEC,USD,OK,1233,2019-02-07,2023-12-29,
US01446U1034,75219799,ALRS,USD,OK,1256,2019-01-02,2023-12-29,
US0152711091,6607487,ARE,USD,OK,1258,2019-01-02,2023-12-29,
US01609W1027,166090175,BABA,USD,OK,1258,2019-01-02,2023-12-29,
US0162551016,11459264,ALGN,USD,OK,1258,2019-01-02,2023-12-29,
US01626W2008,894054102,A9L1,EUR,OK,265,2022-12-16,2023-12-29,
US01741R1023,1946967,ATI,USD,OK,1258,2019-01-02,2023-12-29,
US01748X1028,41855688,ALGT,USD,OK,1258,2019-01-02,2023-12-29,
US01749D1054,452380681,ALGM,USD,OK,797,2020-10-29,2023-12-29,
US0185223007,603513334,AEBA,EUR,OK,265,2022-12-16,2023-12-29,
US0185811082,12362013,BFH,USD,OK,1257,2019-01-02,2023-12-29,
US0188021085,5026984,LNT,USD,OK,1258,2019-01-02,2023-12-29,
US0193301092,269998,ALNT,USD,OK,1258,2019-01-02,2023-12-29,
US01973R1014,104054141,ALSN,USD,OK,1258,2019-01-02,2023-12-29,
US0200021014,4357,ALL,USD,OK,1258,2019-01-02,2023-12-29,
US02005N1000,148233980,ALLY,USD,OK,1258,2019-01-02,2023-12-29,
US02043Q1076,29442968,ALNY,USD,OK,1258,2019-01-02,2023-12-29,
US0207721095,764497,APT,USD,OK,1258,2019-01-02,2023-12-29,
US02079K1079,208813720,GOOG,USD,OK,1258,2019-01-02,2023-12-29,
US02079K3059,208710587,ABEA,EUR,OK,1272,2019-01-02,2023-12-29,
US02081G2012,245164531,ATEC,USD,OK,1258,2019-01-02,2023-12-29,
US02128L1061,403671928,ALTG,USD,OK,1092,2019-04-25,2023-12-29,
US0215131063,465324096,ALTO,USD,FAILED,0,,,Timeout
US02155H2004,333352480,ALT,USD,OK,1258,2019-01-02,2023-12-29,
US02156K1034,280153137,OPTU,USD,FAILED,0,,,Timeout
US02209S1033,9769,MO,USD,OK,1258,2019-01-02,2023-12-29,
US0226711010,474235953,AMAL,USD,FAILED,0,,,Timeout
US0231114044,775821331,EH3,EUR,OK,1272,2019-01-02,2023-12-29,
US0231351067,3691937,AMZN,USD,OK,1258,2019-01-02,2023-12-29,
US0231398845,126945652,OSG,USD,OK,1258,2019-01-02,2023-12-29,
US02319V1035,137736417,ABEV,USD,OK,1258,2019-01-02,2023-12-29,
US0235761014,371115358,AMTB,USD,OK,1258,2019-01-02,2023-12-29,
US0235861004,14487733,UHAL,USD,OK,1258,2019-01-02,2023-12-29,
US0236081024,13181,AEE,USD,OK,1258,2019-01-02,2023-12-29,
US02361E1082,77456695,AMRC,USD,OK,1258,2019-01-02,2023-12-29,
US02376R1023,139673266,AAL,USD,OK,1258,2019-01-02,2023-12-29,
US0240611030,5082651,DCH,USD,OK,1258,2019-01-02,2023-12-29,
US0255371017,4211,AEP,USD,OK,1258,2019-01-02,2023-12-29,
US02553E1064,4725951,AEO,USD,OK,1258,2019-01-02,2023-12-29,
US0258161092,4721,AXP,USD,OK,1258,2019-01-02,2023-12-29,
US0259321042,661377,AFG,USD,OK,1258,2019-01-02,2023-12-29,
US0268747849,61319701,AIG,USD,OK,1258,2019-01-02,2023-12-29,
US02913V1035,47069999,APEI,USD,OK,1258,2019-01-02,2023-12-29,
US0298991011,6607528,AWR,USD,OK,1258,2019-01-02,2023-12-29,
US0301112076,188520000,AMSC,USD,OK,1258,2019-01-02,2023-12-29,
US03027X1000,99831142,A0T,EUR,OK,1150,2019-06-27,2023-12-29,
US0303711081,6604203,AVD,USD,OK,1258,2019-01-02,2023-12-29,
US0304201033,50530752,AWK,USD,OK,1258,2019-01-02,2023-12-29,
US03064D1081,302902503,COLD,USD,OK,1258,2019-01-02,2023-12-29,
US03071H1005,36791795,AMSF,USD,OK,1258,2019-01-02,2023-12-29,
US03073E1055,1714996,COR,USD,OK,1258,2019-01-02,2023-12-29,
US03076C1062,35913395,A4S,EUR,OK,1272,2019-01-02,2023-12-29,
US0311001004,4392,AME,USD,OK,1258,2019-01-02,2023-12-29,
US0316521006,4726244,AMKR,USD,OK,1258,2019-01-02,2023-12-29,
US03168L1052,316490716,AMRX,USD,OK,1258,2019-01-02,2023-12-29,
US0320951017,4493,APH,USD,OK,1258,2019-01-02,2023-12-29,
US03209R1032,158060518,AMPH,USD,OK,1258,2019-01-02,2023-12-29,
