timestamp,symbol,phase,elapsed_ms,elapsed_s,success,message
2026-08-17T11:05:07.847,NMR.XFRA,historical,1390,1.390,true,IBKR-Quotes fuer NMR wurden empfangen.
2026-08-17T11:05:08.666,1CA0.XFRA,historical,327,0.327,true,IBKR-Quotes fuer CTH1 wurden empfangen.
2026-08-17T11:05:10.703,4XH.XFRA,historical,1546,1.546,true,IBKR-Quotes fuer 4XH wurden empfangen.
2026-08-17T11:05:11.483,CD5N.XFRA,historical,281,0.281,true,IBKR-Quotes fuer CD51 wurden empfangen.
2026-08-17T11:05:12.255,48D.XFRA,historical,297,0.297,true,IBKR-Quotes fuer 48D wurden empfangen.
2026-08-17T11:05:13.188,7F7.XFRA,historical,327,0.327,true,IBKR-Quotes fuer 7F7 wurden empfangen.
2026-08-17T11:05:14.482,GV6.XFRA,historical,813,0.813,true,IBKR-Quotes fuer GV6 wurden empfangen.
2026-08-17T11:05:15.361,6DW.XFRA,historical,281,0.281,true,IBKR-Quotes fuer 6DW wurden empfangen.
2026-08-17T11:05:16.308,C83.XFRA,historical,343,0.343,true,IBKR-Quotes fuer C83 wurden empfangen.
2026-08-17T11:05:18.216,GXD.XFRA,historical,1422,1.422,true,IBKR-Quotes fuer GXD wurden empfangen.
2026-08-17T11:05:18.980,CL4.XFRA,historical,281,0.281,true,IBKR-Quotes fuer CL4 wurden empfangen.
2026-08-17T11:05:20.841,CLRS.XFRA,historical,1375,1.375,true,IBKR-Quotes fuer CLRN wurden empfangen.
2026-08-17T11:05:21.818,JAP.XFRA,historical,375,0.375,true,IBKR-Quotes fuer JAP wurden empfangen.
2026-08-17T11:05:22.638,TMD0.XFRA,historical,328,0.328,true,IBKR-Quotes fuer TMD wurden empfangen.
2026-08-17T11:05:23.524,48Z.XFRA,historical,406,0.406,true,IBKR-Quotes fuer 48Z wurden empfangen.
2026-08-17T11:05:24.299,SXYA.XFRA,historical,280,0.280,true,IBKR-Quotes fuer SXYA wurden empfangen.
2026-08-17T11:05:26.151,4YE.XFRA,historical,1360,1.360,true,IBKR-Quotes fuer 4YE wurden empfangen.
2026-08-17T11:05:26.943,KLI1.XFRA,historical,312,0.312,true,IBKR-Quotes fuer KLI1 wurden empfangen.
2026-08-17T11:05:27.937,GYC.XFRA,historical,405,0.405,true,IBKR-Quotes fuer GYC wurden empfangen.
2026-08-17T11:05:28.933,NNM.XFRA,historical,405,0.405,true,IBKR-Quotes fuer NNM wurden empfangen.
2026-08-17T11:05:29.935,6GAA.XFRA,historical,516,0.516,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:05:30.644,KNIU.XFRA,historical,297,0.297,true,IBKR-Quotes fuer KNIA wurden empfangen.
2026-08-17T11:05:31.411,KOU.XFRA,historical,295,0.295,true,IBKR-Quotes fuer KOU wurden empfangen.
2026-08-17T11:07:37.489,4XH.XFRA,historical,313,0.313,true,IBKR-Quotes fuer 4XH wurden empfangen.
2026-08-17T11:07:38.526,NMR.XFRA,historical,266,0.266,true,IBKR-Quotes fuer NMR wurden empfangen.
2026-08-17T11:07:39.266,7F7.XFRA,historical,187,0.187,true,IBKR-Quotes fuer 7F7 wurden empfangen.
2026-08-17T11:07:40.109,1CA0.XFRA,historical,172,0.172,true,IBKR-Quotes fuer CTH1 wurden empfangen.
2026-08-17T11:07:40.925,CLRS.XFRA,historical,280,0.280,true,IBKR-Quotes fuer CLRN wurden empfangen.
2026-08-17T11:07:41.763,6DW.XFRA,historical,187,0.187,true,IBKR-Quotes fuer 6DW wurden empfangen.
2026-08-17T11:07:42.525,C83.XFRA,historical,219,0.219,true,IBKR-Quotes fuer C83 wurden empfangen.
2026-08-17T11:07:43.357,CL4.XFRA,historical,188,0.188,true,IBKR-Quotes fuer CL4 wurden empfangen.
2026-08-17T11:07:44.060,TMD0.XFRA,historical,171,0.171,true,IBKR-Quotes fuer TMD wurden empfangen.
2026-08-17T11:07:44.893,SXYA.XFRA,historical,203,0.203,true,IBKR-Quotes fuer SXYA wurden empfangen.
2026-08-17T11:07:45.815,4YE.XFRA,historical,296,0.296,true,IBKR-Quotes fuer 4YE wurden empfangen.
2026-08-17T11:07:46.595,6GAA.XFRA,historical,250,0.250,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:07:47.268,KOU.XFRA,historical,219,0.219,true,IBKR-Quotes fuer KOU wurden empfangen.
2026-08-17T11:09:53.711,0S90.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:09:54.464,1AF0.XFRA,historical,202,0.202,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:09:55.080,1JU.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 1JU@FWB Trades
2026-08-17T11:09:55.781,1K1.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:09:56.540,1O2.XFRA,historical,186,0.186,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:09:57.286,1RR1.XFRA,historical,202,0.202,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:09:57.903,2EZ.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:09:58.646,2RX.XFRA,historical,297,0.297,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for VENTURE STK
2026-08-17T11:09:59.278,2ZT.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SBF STK
2026-08-17T11:09:59.977,3IJ0.XFRA,historical,250,0.250,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for TSE STK
2026-08-17T11:10:00.617,3K4.XFRA,historical,188,0.188,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for BVME STK
2026-08-17T11:10:01.237,3KF.XFRA,historical,172,0.172,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:01.890,3SF.XFRA,historical,203,0.203,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SF@FWB2 Trades
2026-08-17T11:10:02.514,3SH.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SH@FWB2 Trades
2026-08-17T11:10:03.349,3XD.XFRA,historical,172,0.172,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:03.937,3XI.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:04.524,3ZQ0.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:05.106,473A.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:14.479,489.XFRA,historical,8922,8.922,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 489@FWB Trades
2026-08-17T11:10:15.516,48R.XFRA,historical,344,0.344,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:16.270,4A5.XFRA,historical,313,0.313,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:17.201,4A8.XFRA,historical,266,0.266,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:18.139,4AL0.XFRA,historical,483,0.483,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:19.094,4AW.XFRA,historical,265,0.265,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:19.947,4BV0.XFRA,historical,296,0.296,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:29.398,4F6.XFRA,historical,8672,8.672,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4F6@FWB Trades
2026-08-17T11:10:30.141,4G8.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:31.003,4H2.XFRA,historical,312,0.312,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:31.853,4HM.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:32.693,4HV0.XFRA,historical,391,0.391,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4HV0@SMART Trades
2026-08-17T11:10:39.411,4JG.XFRA,historical,6280,6.280,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4JG@FWB Trades
2026-08-17T11:10:40.390,4JO.XFRA,historical,297,0.297,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4JO@FWB Trades
2026-08-17T11:10:41.136,4OL.XFRA,historical,297,0.297,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:41.737,4QG.XFRA,historical,157,0.157,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:42.333,4R6.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:10:43.266,4RD.XFRA,historical,265,0.265,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:44.136,4S4.XFRA,historical,312,0.312,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4S4@FWB Trades
2026-08-17T11:10:44.876,4SP.XFRA,historical,297,0.297,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:10:45.655,4SVE.XFRA,historical,328,0.328,true,IBKR-Quotes fuer 4SVE wurden empfangen.
2026-08-17T11:10:46.568,4TM.XFRA,historical,296,0.296,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4TM@FWB Trades
2026-08-17T11:10:54.387,4TW.XFRA,historical,7375,7.375,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4TW@FWB Trades
2026-08-17T11:10:59.393,4U50.XFRA,historical,4578,4.578,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4U50@FWB Trades
2026-08-17T11:11:09.387,4U8.XFRA,historical,9297,9.297,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4U8@FWB Trades
2026-08-17T11:11:10.233,4V1.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:10.832,4V9.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:11:11.679,4VXA.XFRA,historical,405,0.405,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4VXA@FWB Trades
2026-08-17T11:11:12.589,4XN.XFRA,historical,358,0.358,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:13.521,4Z2.XFRA,historical,344,0.344,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:14.294,4ZF.XFRA,historical,295,0.295,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:15.084,50O.XFRA,historical,327,0.327,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 50O@SMART Trades
2026-08-17T11:11:17.540,51L.XFRA,historical,1670,1.670,true,IBKR-Quotes fuer 51L wurden empfangen.
2026-08-17T11:11:18.572,51M.XFRA,historical,407,0.407,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:19.643,52D0.XFRA,historical,610,0.610,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:11:22.950,52U.XFRA,historical,1282,1.282,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:24.484,54Z.XFRA,historical,375,0.375,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:25.288,57P.XFRA,historical,358,0.358,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:26.225,59FE.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:26.955,59U.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:11:34.411,5CA.XFRA,historical,7000,7.000,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 5CA@FWB Trades
2026-08-17T11:11:35.152,5DS.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:35.922,5EG.XFRA,historical,311,0.311,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 2L0@FWB Trades
2026-08-17T11:11:37.128,5FD.XFRA,historical,656,0.656,true,IBKR-Quotes fuer 5FD wurden empfangen.
2026-08-17T11:11:38.255,5FF.XFRA,historical,672,0.672,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:39.100,5FS.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:44.393,5GE2.XFRA,historical,4828,4.828,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 5GE2@FWB Trades
2026-08-17T11:11:45.480,5GZ.XFRA,historical,641,0.641,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:46.341,5I2.XFRA,historical,406,0.406,true,IBKR-Quotes fuer 5I2 wurden empfangen.
2026-08-17T11:11:47.071,5JQ.XFRA,historical,282,0.282,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:47.954,5JT.XFRA,historical,296,0.296,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:48.941,5K9.XFRA,historical,546,0.546,true,IBKR-Quotes fuer 5K9 wurden empfangen.
2026-08-17T11:11:49.890,5KI1.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:50.664,5KW.XFRA,historical,327,0.327,true,IBKR-Quotes fuer 5KW wurden empfangen.
2026-08-17T11:11:51.396,5L1.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:52.340,5NN.XFRA,historical,281,0.281,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:11:53.118,5NRA.XFRA,historical,329,0.329,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:54.297,5O2.XFRA,historical,389,0.389,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 625@FWB Trades
2026-08-17T11:11:55.323,5O4.XFRA,historical,577,0.577,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:56.279,5RO.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:57.021,5TI.XFRA,historical,297,0.297,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:57.818,5UC.XFRA,historical,359,0.359,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:58.666,5VR.XFRA,historical,405,0.405,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:11:59.488,5VZ.XFRA,historical,375,0.375,true,IBKR-Quotes fuer 5VZ wurden empfangen.
2026-08-17T11:13:14.943,0S90.XFRA,historical,171,0.171,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:15.787,1AF0.XFRA,historical,170,0.170,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:13:16.516,1JU.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 1JU@FWB Trades
2026-08-17T11:13:17.101,1K1.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:17.827,1O2.XFRA,historical,157,0.157,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:13:18.683,1RR1.XFRA,historical,296,0.296,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:13:19.380,2EZ.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:20.637,2RX.XFRA,historical,812,0.812,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for VENTURE STK
2026-08-17T11:13:21.248,2ZT.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SBF STK
2026-08-17T11:13:22.061,3IJ0.XFRA,historical,266,0.266,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for TSE STK
2026-08-17T11:13:22.799,3K4.XFRA,historical,170,0.170,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for BVME STK
2026-08-17T11:13:23.519,3KF.XFRA,historical,281,0.281,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:24.159,3SF.XFRA,historical,188,0.188,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SF@FWB2 Trades
2026-08-17T11:13:24.938,3SH.XFRA,historical,327,0.327,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SH@FWB2 Trades
2026-08-17T11:13:25.525,3XD.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:26.226,3XI.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:26.810,3ZQ0.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:27.392,473A.XFRA,historical,140,0.140,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:13:28.007,489.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 489@FWB Trades
2026-08-17T11:13:28.721,48R.XFRA,historical,281,0.281,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:09.444,0S90.XFRA,historical,282,0.282,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:10.094,1AF0.XFRA,historical,186,0.186,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:14:10.719,1JU.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 1JU@FWB Trades
2026-08-17T11:14:11.417,1K1.XFRA,historical,139,0.139,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:12.041,1O2.XFRA,historical,170,0.170,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:14:12.762,1RR1.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SWB STK
2026-08-17T11:14:13.359,2EZ.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:14.068,2RX.XFRA,historical,266,0.266,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for VENTURE STK
2026-08-17T11:14:14.681,2ZT.XFRA,historical,171,0.171,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for SBF STK
2026-08-17T11:14:15.402,3IJ0.XFRA,historical,266,0.266,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for TSE STK
2026-08-17T11:14:16.009,3K4.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:No market data permissions for BVME STK
2026-08-17T11:14:16.700,3KF.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:17.430,3SF.XFRA,historical,171,0.171,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SF@FWB2 Trades
2026-08-17T11:14:18.050,3SH.XFRA,historical,171,0.171,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 3SH@FWB2 Trades
2026-08-17T11:14:18.856,3XD.XFRA,historical,156,0.156,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:19.549,3XI.XFRA,historical,155,0.155,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:20.176,3ZQ0.XFRA,historical,171,0.171,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:20.879,473A.XFRA,historical,140,0.140,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:14:21.612,489.XFRA,historical,188,0.188,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 489@FWB Trades
2026-08-17T11:14:22.531,48R.XFRA,historical,453,0.453,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:34.662,48R.XFRA,snapshot,12139,12.139,false,IBKR lieferte keinen verwertbaren Snapshot fuer ESGRF.
2026-08-17T11:14:35.329,4A5.XFRA,historical,187,0.187,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:35.746,4A5.XFRA,snapshot,422,0.422,true,IBKR-Snapshot fuer FAGR wurde empfangen.
2026-08-17T11:14:36.540,4A8.XFRA,historical,170,0.170,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:37.222,4A8.XFRA,snapshot,688,0.688,true,IBKR-Snapshot fuer ABEO wurde empfangen.
2026-08-17T11:14:38.240,4AL0.XFRA,historical,407,0.407,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:50.447,4AL0.XFRA,snapshot,12202,12.202,false,IBKR lieferte keinen verwertbaren Snapshot fuer FNNZF.
2026-08-17T11:14:51.203,4AW.XFRA,historical,171,0.171,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:51.864,4AW.XFRA,snapshot,672,0.672,true,IBKR-Snapshot fuer NACON wurde empfangen.
2026-08-17T11:14:52.561,4BV0.XFRA,historical,171,0.171,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:52.845,4BV0.XFRA,snapshot,281,0.281,true,IBKR-Snapshot fuer BVI wurde empfangen.
2026-08-17T11:14:53.864,4F6.XFRA,historical,391,0.391,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4F6@FWB Trades
2026-08-17T11:14:54.527,4G8.XFRA,historical,203,0.203,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:54.974,4G8.XFRA,snapshot,452,0.452,true,IBKR-Snapshot fuer GBT wurde empfangen.
2026-08-17T11:14:55.655,4H2.XFRA,historical,172,0.172,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:56.251,4H2.XFRA,snapshot,593,0.593,true,IBKR-Snapshot fuer HLZ wurde empfangen.
2026-08-17T11:14:56.968,4HM.XFRA,historical,186,0.186,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:14:57.375,4HM.XFRA,snapshot,407,0.407,true,IBKR-Snapshot fuer VCT wurde empfangen.
2026-08-17T11:14:58.208,4HV0.XFRA,historical,202,0.202,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4HV0@SMART Trades
2026-08-17T11:14:58.841,4JG.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4JG@FWB Trades
2026-08-17T11:14:59.476,4JO.XFRA,historical,172,0.172,false,IBKR-Fehler 162: Service für historische Marktdaten - Fehlermeldung:Die HMDS-Anfrage ergab keine Daten: 4JO@FWB Trades
2026-08-17T11:15:00.268,4OL.XFRA,historical,219,0.219,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
2026-08-17T11:15:00.799,4OL.XFRA,snapshot,514,0.514,true,IBKR-Snapshot fuer ALMRB wurde empfangen.
2026-08-17T11:15:01.449,4QG.XFRA,historical,141,0.141,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:15:02.046,4R6.XFRA,historical,139,0.139,false,IBKR-Fehler 200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
2026-08-17T11:15:02.785,4RD.XFRA,historical,170,0.170,false,IBKR-Fehler 2188: Up-to-the-second historical data requires additional subscription for the API.
